table_catalog,table_schema,table_name,column_name,data_type,is_nullable
angad_kumar91,information_schema,volume_privileges,volume_name,STRING,NO
angad_kumar91,information_schema,volume_privileges,privilege_type,STRING,NO
angad_kumar91,information_schema,volume_privileges,is_grantable,STRING,NO
angad_kumar91,information_schema,volume_privileges,inherited_from,STRING,NO
angad_kumar91,information_schema,volume_tags,catalog_name,STRING,NO
angad_kumar91,information_schema,volume_tags,schema_name,STRING,NO
angad_kumar91,information_schema,volume_tags,volume_name,STRING,NO
angad_kumar91,information_schema,volume_tags,tag_name,STRING,NO
angad_kumar91,information_schema,volume_tags,tag_value,STRING,NO
angad_kumar91,information_schema,volumes,volume_catalog,STRING,NO
angad_kumar91,information_schema,volumes,volume_schema,STRING,NO
angad_kumar91,information_schema,volumes,volume_name,STRING,NO
angad_kumar91,information_schema,volumes,volume_type,STRING,NO
angad_kumar91,information_schema,volumes,volume_owner,STRING,NO
angad_kumar91,information_schema,volumes,comment,STRING,YES
angad_kumar91,information_schema,volumes,storage_location,STRING,YES
angad_kumar91,information_schema,volumes,created,TIMESTAMP,NO
angad_kumar91,information_schema,volumes,created_by,STRING,NO
angad_kumar91,information_schema,volumes,last_altered,TIMESTAMP,NO
angad_kumar91,information_schema,volumes,last_altered_by,STRING,NO
samples,accuweather,forecast_daily_calendar_imperial,city_name,STRING,YES
samples,accuweather,forecast_daily_calendar_imperial,country_code,STRING,YES
samples,accuweather,forecast_daily_calendar_imperial,latitude,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,longitude,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,date,DATE,YES
samples,accuweather,forecast_daily_calendar_imperial,cloud_cover_perc_avg,INT,YES
samples,accuweather,forecast_daily_calendar_imperial,cloud_cover_perc_max,INT,YES
samples,accuweather,forecast_daily_calendar_imperial,cloud_cover_perc_min,INT,YES
samples,accuweather,forecast_daily_calendar_imperial,degree_days_cooling,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,degree_days_freezing,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,degree_days_growing,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,degree_days_heating,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,humidity_relative_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,humidity_relative_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,humidity_relative_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,index_air_quality_24hr_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,index_uv_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,index_uv_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,index_uv_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,minutes_of_ice_total,INT,YES
samples,accuweather,forecast_daily_calendar_imperial,minutes_of_precipitation_total,INT,YES
samples,accuweather,forecast_daily_calendar_imperial,minutes_of_sun_total,INT,YES
samples,accuweather,forecast_daily_calendar_imperial,minutes_of_rain_total,INT,YES
samples,accuweather,forecast_daily_calendar_imperial,minutes_of_snow_total,INT,YES
samples,accuweather,forecast_daily_calendar_imperial,has_ice,BOOLEAN,YES
samples,accuweather,forecast_daily_calendar_imperial,ice_lwe_rate_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,ice_lwe_rate_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,ice_lwe_rate_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,ice_lwe_total,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,ice_probability,INT,YES
samples,accuweather,forecast_daily_calendar_imperial,has_precipitation,BOOLEAN,YES
samples,accuweather,forecast_daily_calendar_imperial,precipitation_lwe_rate_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,precipitation_lwe_rate_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,precipitation_lwe_rate_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,precipitation_lwe_total,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,precipitation_probability,INT,YES
samples,accuweather,forecast_daily_calendar_imperial,precipitation_type_desc_predominant,STRING,YES
samples,accuweather,forecast_daily_calendar_imperial,has_rain,BOOLEAN,YES
samples,accuweather,forecast_daily_calendar_imperial,rain_lwe_rate_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,rain_lwe_rate_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,rain_lwe_rate_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,rain_lwe_total,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,rain_probability,INT,YES
samples,accuweather,forecast_daily_calendar_imperial,snow_liquid_ratio_accuweather_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,snow_liquid_ratio_accuweather_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,snow_liquid_ratio_accuweather_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,has_snow,BOOLEAN,YES
samples,accuweather,forecast_daily_calendar_imperial,snow_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,snow_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,snow_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,snow_total,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,snow_lwe_rate_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,snow_lwe_rate_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,snow_lwe_rate_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,snow_lwe_total,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,snow_probability,INT,YES
samples,accuweather,forecast_daily_calendar_imperial,solar_irradiance_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,solar_irradiance_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,solar_irradiance_total,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_dew_point_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_dew_point_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_dew_point_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_heat_index_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_heat_index_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_heat_index_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_realfeel_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_realfeel_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_realfeel_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_realfeel_shade_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_realfeel_shade_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_realfeel_shade_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_wind_chill_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_wind_chill_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,temperature_wind_chill_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,visibility_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,visibility_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,visibility_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,wind_direction_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,wind_gust_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,wind_gust_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,wind_gust_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,wind_gust_direction_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,wind_speed_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,wind_speed_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_imperial,wind_speed_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,city_name,STRING,YES
samples,accuweather,forecast_daily_calendar_metric,country_code,STRING,YES
samples,accuweather,forecast_daily_calendar_metric,latitude,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,longitude,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,date,DATE,YES
samples,accuweather,forecast_daily_calendar_metric,cloud_cover_perc_avg,INT,YES
samples,accuweather,forecast_daily_calendar_metric,cloud_cover_perc_max,INT,YES
samples,accuweather,forecast_daily_calendar_metric,cloud_cover_perc_min,INT,YES
samples,accuweather,forecast_daily_calendar_metric,degree_days_cooling,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,degree_days_freezing,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,degree_days_growing,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,degree_days_heating,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,humidity_relative_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,humidity_relative_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,humidity_relative_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,index_air_quality_24hr_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,index_uv_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,index_uv_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,index_uv_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,minutes_of_ice_total,INT,YES
samples,accuweather,forecast_daily_calendar_metric,minutes_of_precipitation_total,INT,YES
samples,accuweather,forecast_daily_calendar_metric,minutes_of_sun_total,INT,YES
samples,accuweather,forecast_daily_calendar_metric,minutes_of_rain_total,INT,YES
samples,accuweather,forecast_daily_calendar_metric,minutes_of_snow_total,INT,YES
samples,accuweather,forecast_daily_calendar_metric,has_ice,BOOLEAN,YES
samples,accuweather,forecast_daily_calendar_metric,ice_lwe_rate_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,ice_lwe_rate_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,ice_lwe_rate_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,ice_lwe_total,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,ice_probability,INT,YES
samples,accuweather,forecast_daily_calendar_metric,has_precipitation,BOOLEAN,YES
samples,accuweather,forecast_daily_calendar_metric,precipitation_lwe_rate_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,precipitation_lwe_rate_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,precipitation_lwe_rate_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,precipitation_lwe_total,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,precipitation_probability,INT,YES
samples,accuweather,forecast_daily_calendar_metric,precipitation_type_desc_predominant,STRING,YES
samples,accuweather,forecast_daily_calendar_metric,has_rain,BOOLEAN,YES
samples,accuweather,forecast_daily_calendar_metric,rain_lwe_rate_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,rain_lwe_rate_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,rain_lwe_rate_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,rain_lwe_total,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,rain_probability,INT,YES
samples,accuweather,forecast_daily_calendar_metric,snow_liquid_ratio_accuweather_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,snow_liquid_ratio_accuweather_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,snow_liquid_ratio_accuweather_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,has_snow,BOOLEAN,YES
samples,accuweather,forecast_daily_calendar_metric,snow_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,snow_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,snow_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,snow_total,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,snow_lwe_rate_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,snow_lwe_rate_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,snow_lwe_rate_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,snow_lwe_total,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,snow_probability,INT,YES
samples,accuweather,forecast_daily_calendar_metric,solar_irradiance_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,solar_irradiance_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,solar_irradiance_total,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_dew_point_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_dew_point_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_dew_point_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_heat_index_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_heat_index_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_heat_index_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_realfeel_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_realfeel_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_realfeel_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_realfeel_shade_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_realfeel_shade_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_realfeel_shade_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_wind_chill_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_wind_chill_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,temperature_wind_chill_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,visibility_avg,STRING,YES
samples,accuweather,forecast_daily_calendar_metric,visibility_max,STRING,YES
samples,accuweather,forecast_daily_calendar_metric,visibility_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,wind_direction_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,wind_gust_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,wind_gust_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,wind_gust_min,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,wind_gust_direction_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,wind_speed_avg,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,wind_speed_max,DOUBLE,YES
samples,accuweather,forecast_daily_calendar_metric,wind_speed_min,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,city_name,STRING,YES
samples,accuweather,forecast_daynight_metric,country_code,STRING,YES
samples,accuweather,forecast_daynight_metric,latitude,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,longitude,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,date,DATE,YES
samples,accuweather,forecast_daynight_metric,day_flag,STRING,YES
samples,accuweather,forecast_daynight_metric,cloud_cover_perc_avg,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,degree_days_cooling,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,degree_days_freezing,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,degree_days_growing,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,degree_days_heating,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,humidity_relative_avg,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,humidity_relative_max,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,humidity_relative_min,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,index_air_quality_24hr_max,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,index_uv_avg,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,minutes_of_ice_total,LONG,YES
samples,accuweather,forecast_daynight_metric,minutes_of_precipitation_total,LONG,YES
samples,accuweather,forecast_daynight_metric,minutes_of_sun_total,LONG,YES
samples,accuweather,forecast_daynight_metric,minutes_of_rain_total,LONG,YES
samples,accuweather,forecast_daynight_metric,minutes_of_snow_total,LONG,YES
samples,accuweather,forecast_daynight_metric,has_ice,BOOLEAN,YES
samples,accuweather,forecast_daynight_metric,ice_lwe_total,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,ice_probability,LONG,YES
samples,accuweather,forecast_daynight_metric,phrase_long,STRING,YES
samples,accuweather,forecast_daynight_metric,phrase_short,STRING,YES
samples,accuweather,forecast_daynight_metric,has_precipitation,BOOLEAN,YES
samples,accuweather,forecast_daynight_metric,precipitation_lwe_total,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,precipitation_probability,LONG,YES
samples,accuweather,forecast_daynight_metric,precipitation_type_desc_predominant,STRING,YES
samples,accuweather,forecast_daynight_metric,has_rain,BOOLEAN,YES
samples,accuweather,forecast_daynight_metric,rain_lwe_total,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,rain_probability,LONG,YES
samples,accuweather,forecast_daynight_metric,snow_liquid_ratio_accuweather_avg,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,has_snow,BOOLEAN,YES
samples,accuweather,forecast_daynight_metric,snow_total,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,snow_lwe_total,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,snow_probability,LONG,YES
samples,accuweather,forecast_daynight_metric,solar_irradiance_total,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_avg,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_max,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_min,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_dew_point_avg,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_dew_point_max,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_dew_point_min,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_heat_index_avg,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_heat_index_max,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_heat_index_min,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_realfeel_avg,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_realfeel_max,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_realfeel_min,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_realfeel_shade_avg,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_realfeel_shade_max,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_realfeel_shade_min,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_wind_chill_avg,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_wind_chill_max,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,temperature_wind_chill_min,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,weather_icon,LONG,YES
samples,accuweather,forecast_daynight_metric,wind_direction_avg,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,wind_direction_predominant,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,wind_gust_avg,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,wind_gust_max,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,wind_gust_min,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,wind_gust_direction_avg,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,wind_speed_avg,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,wind_speed_max,DOUBLE,YES
samples,accuweather,forecast_daynight_metric,wind_speed_min,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,city_name,STRING,YES
samples,accuweather,forecast_hourly_imperial,country_code,STRING,YES
samples,accuweather,forecast_hourly_imperial,latitude,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,longitude,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,datetime_valid_local,TIMESTAMP,YES
samples,accuweather,forecast_hourly_imperial,gmt_offset,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,cloud_base_height,INT,YES
samples,accuweather,forecast_hourly_imperial,cloud_cover_perc_total,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,humidity_relative,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,index_uv,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,has_ice,BOOLEAN,YES
samples,accuweather,forecast_hourly_imperial,ice_lwe,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,ice_probability,INT,YES
samples,accuweather,forecast_hourly_imperial,minutes_of_sun,INT,YES
samples,accuweather,forecast_hourly_imperial,has_precipitation,BOOLEAN,YES
samples,accuweather,forecast_hourly_imperial,precipitation_lwe,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,precipitation_probability,INT,YES
samples,accuweather,forecast_hourly_imperial,precipitation_type_desc,STRING,YES
samples,accuweather,forecast_hourly_imperial,has_rain,BOOLEAN,YES
samples,accuweather,forecast_hourly_imperial,rain_lwe,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,rain_probability,INT,YES
samples,accuweather,forecast_hourly_imperial,snow_liquid_ratio_accuweather,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,has_snow,BOOLEAN,YES
samples,accuweather,forecast_hourly_imperial,snow,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,snow_lwe,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,snow_probability,INT,YES
samples,accuweather,forecast_hourly_imperial,solar_irradiance,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,temperature,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,temperature_dew_point,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,temperature_heat_index,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,temperature_realfeel,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,temperature_realfeel_shade,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,temperature_wind_chill,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,thunderstorm_probability,INT,YES
samples,accuweather,forecast_hourly_imperial,visibility,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,weather_code,INT,YES
samples,accuweather,forecast_hourly_imperial,wind_direction,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,wind_gust,DOUBLE,YES
samples,accuweather,forecast_hourly_imperial,wind_speed,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,city_name,STRING,YES
samples,accuweather,forecast_hourly_metric,country_code,STRING,YES
samples,accuweather,forecast_hourly_metric,latitude,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,longitude,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,datetime_valid_local,TIMESTAMP,YES
samples,accuweather,forecast_hourly_metric,gmt_offset,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,cloud_base_height,INT,YES
samples,accuweather,forecast_hourly_metric,cloud_cover_perc_total,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,humidity_relative,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,index_uv,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,has_ice,BOOLEAN,YES
samples,accuweather,forecast_hourly_metric,ice_lwe,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,ice_probability,INT,YES
samples,accuweather,forecast_hourly_metric,minutes_of_sun,INT,YES
samples,accuweather,forecast_hourly_metric,has_precipitation,BOOLEAN,YES
samples,accuweather,forecast_hourly_metric,precipitation_lwe,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,precipitation_probability,INT,YES
samples,accuweather,forecast_hourly_metric,precipitation_type_desc,STRING,YES
samples,accuweather,forecast_hourly_metric,has_rain,BOOLEAN,YES
samples,accuweather,forecast_hourly_metric,rain_lwe,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,rain_probability,INT,YES
samples,accuweather,forecast_hourly_metric,snow_liquid_ratio_accuweather,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,has_snow,BOOLEAN,YES
samples,accuweather,forecast_hourly_metric,snow,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,snow_lwe,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,snow_probability,INT,YES
samples,accuweather,forecast_hourly_metric,solar_irradiance,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,temperature,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,temperature_dew_point,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,temperature_heat_index,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,temperature_realfeel,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,temperature_realfeel_shade,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,temperature_wind_chill,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,thunderstorm_probability,INT,YES
samples,accuweather,forecast_hourly_metric,visibility,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,weather_code,INT,YES
samples,accuweather,forecast_hourly_metric,wind_direction,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,wind_gust,DOUBLE,YES
samples,accuweather,forecast_hourly_metric,wind_speed,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,city_name,STRING,YES
samples,accuweather,historical_daily_calendar_metric,country_code,STRING,YES
samples,accuweather,historical_daily_calendar_metric,latitude,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,longitude,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,date,DATE,YES
samples,accuweather,historical_daily_calendar_metric,cloud_base_height_avg,INT,YES
samples,accuweather,historical_daily_calendar_metric,cloud_base_height_max,INT,YES
samples,accuweather,historical_daily_calendar_metric,cloud_base_height_min,INT,YES
samples,accuweather,historical_daily_calendar_metric,cloud_cover_avg,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,cloud_cover_max,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,cloud_cover_min,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,cloud_cover_perc_avg,INT,YES
samples,accuweather,historical_daily_calendar_metric,cloud_cover_perc_max,INT,YES
samples,accuweather,historical_daily_calendar_metric,cloud_cover_perc_min,INT,YES
samples,accuweather,historical_daily_calendar_metric,degree_days_cooling,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,degree_days_freezing,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,degree_days_growing,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,degree_days_heating,DOUBLE,YES
samples,accuweather,historical_daily_calendar_metric,humidity_relative_avg,DOUBLE,YES
